"NUTS_ID","year","verified","verified_lag","verified_delta"
"PL633",2017,3645455,3794286,-148831
"PL633",2018,3816546,3645455,171091
"PL633",2019,3782443,3816546,-34103
"PL633",2020,3833281,3782443,50838
"PL633",2021,3944379,3833281,111098
"PL633",2022,3965073,3944379,20694
"PL633",2023,4003452,3965073,38379
"PL634",2005,73000,NA,NA
"PL634",2006,71459,73000,-1541
"PL634",2007,73157,71459,1698
"PL634",2008,69393,73157,-3764
"PL634",2009,72323,69393,2930
"PL634",2010,82903,72323,10580
"PL634",2011,71631,82903,-11272
"PL634",2012,77707,71631,6076
"PL634",2013,62286,77707,-15421
"PL634",2014,62594,62286,308
"PL634",2015,53351,62594,-9243
"PL634",2016,60699,53351,7348
"PL634",2017,64302,60699,3603
"PL634",2018,60377,64302,-3925
"PL634",2019,61166,60377,789
"PL634",2020,58033,61166,-3133
"PL634",2021,66450,58033,8417
"PL634",2022,75699,66450,9249
"PL634",2023,53971,75699,-21728
"PL636",2005,246593,NA,NA
"PL636",2006,235245,246593,-11348
"PL636",2007,240790,235245,5545
"PL636",2008,214565,240790,-26225
"PL636",2009,212467,214565,-2098
"PL636",2010,247703,212467,35236
"PL636",2011,222001,247703,-25702
"PL636",2012,217472,222001,-4529
"PL636",2013,214591,217472,-2881
"PL636",2014,180756,214591,-33835
"PL636",2015,192406,180756,11650
"PL636",2016,202269,192406,9863
"PL636",2017,213325,202269,11056
"PL636",2018,207127,213325,-6198
"PL636",2019,188492,207127,-18635
"PL636",2020,170295,188492,-18197
"PL636",2021,189787,170295,19492
"PL636",2022,179352,189787,-10435
"PL636",2023,122893,179352,-56459
"PL637",2005,174613,NA,NA
"PL637",2006,145292,174613,-29321
"PL637",2007,144381,145292,-911
"PL637",2008,145659,144381,1278
"PL637",2009,138253,145659,-7406
"PL637",2010,142343,138253,4090
"PL637",2011,127534,142343,-14809
"PL637",2012,130788,127534,3254
"PL637",2013,105905,130788,-24883
"PL637",2014,102006,105905,-3899
"PL637",2015,105930,102006,3924
"PL637",2016,119326,105930,13396
"PL637",2017,105990,119326,-13336
"PL637",2018,84647,105990,-21343
"PL637",2019,70608,84647,-14039
"PL637",2020,46413,70608,-24195
"PL637",2021,28520,46413,-17893
"PL637",2022,28327,28520,-193
"PL637",2023,33633,28327,5306
"PL638",2005,815413,NA,NA
"PL638",2006,823498,815413,8085
"PL638",2007,793010,823498,-30488
"PL638",2008,684186,793010,-108824
"PL638",2009,729961,684186,45775
"PL638",2010,978789,729961,248828
"PL638",2011,1118609,978789,139820
"PL638",2012,1093818,1118609,-24791
"PL638",2013,1154444,1093818,60626
"PL638",2014,1085627,1154444,-68817
"PL638",2015,1096382,1085627,10755
"PL638",2016,1139540,1096382,43158
"PL638",2017,1040496,1139540,-99044
"PL638",2018,899622,1040496,-140874
"PL638",2019,1004014,899622,104392
"PL638",2020,900752,1004014,-103262
"PL638",2021,840845,900752,-59907
"PL638",2022,723123,840845,-117722
"PL638",2023,554525,723123,-168598
"PL711",2005,2536515,NA,NA
"PL711",2006,2420947,2536515,-115568
"PL711",2007,2597634,2420947,176687
"PL711",2008,2535639,2597634,-61995
"PL711",2009,2393309,2535639,-142330
"PL711",2010,2534770,2393309,141461
"PL711",2011,2128481,2534770,-406289
"PL711",2012,1995164,2128481,-133317
"PL711",2013,1905093,1995164,-90071
"PL711",2014,1630767,1905093,-274326
"PL711",2015,1614866,1630767,-15901
"PL711",2016,1765879,1614866,151013
"PL711",2017,1764008,1765879,-1871
"PL711",2018,1727259,1764008,-36749
"PL711",2019,1530105,1727259,-197154
"PL711",2020,1540981,1530105,10876
"PL711",2021,1847737,1540981,306756
"PL711",2022,1670838,1847737,-176899
"PL711",2023,1526774,1670838,-144064
"PL712",2005,332903,NA,NA
"PL712",2006,312625,332903,-20278
"PL712",2007,282688,312625,-29937
"PL712",2008,222697,282688,-59991
"PL712",2009,229181,222697,6484
"PL712",2010,246948,229181,17767
"PL712",2011,216366,246948,-30582
"PL712",2012,233389,216366,17023
"PL712",2013,193721,233389,-39668
"PL712",2014,183391,193721,-10330
"PL712",2015,292632,183391,109241
"PL712",2016,270027,292632,-22605
"PL712",2017,292944,270027,22917
"PL712",2018,268200,292944,-24744
"PL712",2019,244258,268200,-23942
"PL712",2020,212213,244258,-32045
"PL712",2021,207467,212213,-4746
"PL712",2022,219970,207467,12503
"PL712",2023,142905,219970,-77065
"PL713",2005,32534769,NA,NA
"PL713",2006,30634754,32534769,-1900015
"PL713",2007,28676054,30634754,-1958700
"PL713",2008,31186404,28676054,2510350
"PL713",2009,29775007,31186404,-1411397
"PL713",2010,29962807,29775007,187800
"PL713",2011,33104378,29962807,3141571
"PL713",2012,35485676,33104378,2381298
"PL713",2013,37485362,35485676,1999686
"PL713",2014,37164092,37485362,-321270
"PL713",2015,37332941,37164092,168849
"PL713",2016,35249663,37332941,-2083278
"PL713",2017,37966132,35249663,2716469
"PL713",2018,38670109,37966132,703977
"PL713",2019,33030254,38670109,-5639855
"PL713",2020,30355879,33030254,-2674375
"PL713",2021,33448830,30355879,3092951
"PL713",2022,35322826,33448830,1873996
"PL713",2023,26444033,35322826,-8878793
"PL714",2005,876252,NA,NA
"PL714",2006,1158105,876252,281853
"PL714",2007,1483558,1158105,325453
"PL714",2008,1218771,1483558,-264787
"PL714",2009,1085408,1218771,-133363
"PL714",2010,960208,1085408,-125200
"PL714",2011,1749775,960208,789567
"PL714",2012,1574185,1749775,-175590
"PL714",2013,1630752,1574185,56567
"PL714",2014,1655036,1630752,24284
"PL714",2015,1532939,1655036,-122097
"PL714",2016,1703831,1532939,170892
"PL714",2017,1696436,1703831,-7395
"PL714",2018,1707547,1696436,11111
"PL714",2019,1693425,1707547,-14122
"PL714",2020,1705887,1693425,12462
"PL714",2021,1751667,1705887,45780
"PL714",2022,1784304,1751667,32637
"PL714",2023,1457966,1784304,-326338
"PL715",2005,243309,NA,NA
"PL715",2006,232860,243309,-10449
"PL715",2007,230644,232860,-2216
"PL715",2008,232647,230644,2003
"PL715",2009,217978,232647,-14669
"PL715",2010,224254,217978,6276
"PL715",2011,189027,224254,-35227
"PL715",2012,203033,189027,14006
"PL715",2013,186516,203033,-16517
"PL715",2014,171949,186516,-14567
"PL715",2015,157685,171949,-14264
"PL715",2016,167064,157685,9379
"PL715",2017,182074,167064,15010
"PL715",2018,174181,182074,-7893
"PL715",2019,168531,174181,-5650
"PL715",2020,164118,168531,-4413
"PL715",2021,184956,164118,20838
"PL715",2022,155442,184956,-29514
"PL715",2023,108511,155442,-46931
"PL721",2005,1884083,NA,NA
"PL721",2006,2130202,1884083,246119
"PL721",2007,2215404,2130202,85202
"PL721",2008,2164983,2215404,-50421
"PL721",2009,2021002,2164983,-143981
"PL721",2010,2093716,2021002,72714
"PL721",2011,2111253,2093716,17537
"PL721",2012,1789526,2111253,-321727
"PL721",2013,1785665,1789526,-3861
"PL721",2014,1494287,1785665,-291378
"PL721",2015,1668439,1494287,174152
"PL721",2016,1851912,1668439,183473
"PL721",2017,1826701,1851912,-25211
"PL721",2018,1812967,1826701,-13734
"PL721",2019,1659560,1812967,-153407
"PL721",2020,1709418,1659560,49858
"PL721",2021,1685313,1709418,-24105
"PL721",2022,1623169,1685313,-62144
"PL721",2023,1264899,1623169,-358270
"PL722",2005,7013668,NA,NA
"PL722",2006,8904257,7013668,1890589
"PL722",2007,9499925,8904257,595668
"PL722",2008,8969459,9499925,-530466
"PL722",2009,9036934,8969459,67475
"PL722",2010,10465657,9036934,1428723
"PL722",2011,10834863,10465657,369206
"PL722",2012,9663068,10834863,-1171795
"PL722",2013,8480430,9663068,-1182638
"PL722",2014,9236984,8480430,756554
"PL722",2015,9433010,9236984,196026
"PL722",2016,10804335,9433010,1371325
"PL722",2017,10441593,10804335,-362742
"PL722",2018,11938488,10441593,1496895
"PL722",2019,10494062,11938488,-1444426
"PL722",2020,7990024,10494062,-2504038
"PL722",2021,9309124,7990024,1319100
"PL722",2022,10344424,9309124,1035300
"PL722",2023,7789490,10344424,-2554934
"PL811",2005,151241,NA,NA
"PL811",2006,144057,151241,-7184
"PL811",2007,131046,144057,-13011
"PL811",2008,121030,131046,-10016
"PL811",2009,122444,121030,1414
"PL811",2010,132261,122444,9817
"PL811",2011,121065,132261,-11196
"PL811",2012,126519,121065,5454
"PL811",2013,124548,126519,-1971
"PL811",2014,117292,124548,-7256
"PL811",2015,115047,117292,-2245
"PL811",2016,114165,115047,-882
"PL811",2017,111988,114165,-2177
"PL811",2018,104971,111988,-7017
"PL811",2019,96538,104971,-8433
"PL811",2020,96346,96538,-192
"PL811",2021,108268,96346,11922
"PL811",2022,75548,108268,-32720
"PL811",2023,57758,75548,-17790
"PL812",2005,1889331,NA,NA
"PL812",2006,1762046,1889331,-127285
"PL812",2007,1972354,1762046,210308
"PL812",2008,1720171,1972354,-252183
"PL812",2009,1632586,1720171,-87585
"PL812",2010,1913179,1632586,280593
"PL812",2011,1964636,1913179,51457
"PL812",2012,1657415,1964636,-307221
"PL812",2013,1538508,1657415,-118907
"PL812",2014,1594653,1538508,56145
"PL812",2015,1570584,1594653,-24069
"PL812",2016,1485114,1570584,-85470
"PL812",2017,1612198,1485114,127084
"PL812",2018,1528095,1612198,-84103
"PL812",2019,1523211,1528095,-4884
"PL812",2020,1498797,1523211,-24414
"PL812",2021,1397647,1498797,-101150
"PL812",2022,1510322,1397647,112675
"PL812",2023,1217792,1510322,-292530
"PL814",2005,1271023,NA,NA
"PL814",2006,1133819,1271023,-137204
"PL814",2007,954986,1133819,-178833
"PL814",2008,893278,954986,-61708
"PL814",2009,881646,893278,-11632
"PL814",2010,977461,881646,95815
"PL814",2011,931516,977461,-45945
"PL814",2012,1000818,931516,69302
"PL814",2013,800132,1000818,-200686
"PL814",2014,715971,800132,-84161
"PL814",2015,800217,715971,84246
"PL814",2016,918714,800217,118497
"PL814",2017,918449,918714,-265
"PL814",2018,856549,918449,-61900
"PL814",2019,897384,856549,40835
"PL814",2020,1013333,897384,115949
"PL814",2021,915232,1013333,-98101
"PL814",2022,700793,915232,-214439
"PL814",2023,662713,700793,-38080
"PL815",2005,1545596,NA,NA
"PL815",2006,1563474,1545596,17878
"PL815",2007,1535755,1563474,-27719
"PL815",2008,1512127,1535755,-23628
"PL815",2009,1497771,1512127,-14356
"PL815",2010,1577918,1497771,80147
"PL815",2011,1610168,1577918,32250
"PL815",2012,1582830,1610168,-27338
"PL815",2013,1598465,1582830,15635
"PL815",2014,1571046,1598465,-27419
"PL815",2015,1522797,1571046,-48249
"PL815",2016,1567040,1522797,44243
"PL815",2017,1371734,1567040,-195306
"PL815",2018,1459281,1371734,87547
"PL815",2019,1476058,1459281,16777
"PL815",2020,1337100,1476058,-138958
"PL815",2021,1456378,1337100,119278
"PL815",2022,1167323,1456378,-289055
"PL815",2023,940760,1167323,-226563
"PL821",2005,355989,NA,NA
"PL821",2006,352567,355989,-3422
"PL821",2007,336133,352567,-16434
"PL821",2008,327316,336133,-8817
"PL821",2009,297612,327316,-29704
"PL821",2010,306371,297612,8759
"PL821",2011,292277,306371,-14094
"PL821",2012,286887,292277,-5390
"PL821",2013,266016,286887,-20871
"PL821",2014,228847,266016,-37169
"PL821",2015,228554,228847,-293
"PL821",2016,222289,228554,-6265
"PL821",2017,214553,222289,-7736
"PL821",2018,220376,214553,5823
"PL821",2019,205321,220376,-15055
"PL821",2020,177107,205321,-28214
"PL821",2021,174742,177107,-2365
"PL821",2022,140883,174742,-33859
"PL821",2023,125172,140883,-15711
"PL822",2005,292297,NA,NA
"PL822",2006,295140,292297,2843
"PL822",2007,294760,295140,-380
"PL822",2008,283808,294760,-10952
"PL822",2009,276429,283808,-7379
"PL822",2010,288477,276429,12048
"PL822",2011,275506,288477,-12971
"PL822",2012,281235,275506,5729
"PL822",2013,282990,281235,1755
"PL822",2014,281202,282990,-1788
"PL822",2015,278594,281202,-2608
"PL822",2016,281816,278594,3222
"PL822",2017,291783,281816,9967
"PL822",2018,284862,291783,-6921
"PL822",2019,264799,284862,-20063
"PL822",2020,262712,264799,-2087
"PL822",2021,276986,262712,14274
"PL822",2022,272874,276986,-4112
"PL822",2023,246381,272874,-26493
"PL823",2005,607358,NA,NA
"PL823",2006,629075,607358,21717
"PL823",2007,614982,629075,-14093
"PL823",2008,574595,614982,-40387
"PL823",2009,592798,574595,18203
"PL823",2010,550606,592798,-42192
"PL823",2011,569065,550606,18459
"PL823",2012,581328,569065,12263
"PL823",2013,472434,581328,-108894
"PL823",2014,451514,472434,-20920
"PL823",2015,507562,451514,56048
"PL823",2016,550905,507562,43343
"PL823",2017,556156,550905,5251
"PL823",2018,522979,556156,-33177
"PL823",2019,490068,522979,-32911
"PL823",2020,549144,490068,59076
"PL823",2021,546143,549144,-3001
"PL823",2022,416752,546143,-129391
"PL823",2023,411560,416752,-5192
"PL824",2005,2026915,NA,NA
"PL824",2006,2009317,2026915,-17598
"PL824",2007,2047057,2009317,37740
"PL824",2008,1978066,2047057,-68991
"PL824",2009,1865813,1978066,-112253
"PL824",2010,1994784,1865813,128971
"PL824",2011,1952696,1994784,-42088
"PL824",2012,1657497,1952696,-295199
"PL824",2013,1771157,1657497,113660
"PL824",2014,1075407,1771157,-695750
"PL824",2015,1483434,1075407,408027
"PL824",2016,1187152,1483434,-296282
"PL824",2017,1131879,1187152,-55273
"PL824",2018,1092826,1131879,-39053
"PL824",2019,1258026,1092826,165200
"PL824",2020,882749,1258026,-375277
"PL824",2021,414198,882749,-468551
"PL824",2022,343340,414198,-70858
"PL824",2023,380171,343340,36831
"PL841",2005,1047728,NA,NA
"PL841",2006,967355,1047728,-80373
"PL841",2007,963033,967355,-4322
"PL841",2008,807511,963033,-155522
"PL841",2009,594448,807511,-213063
"PL841",2010,670137,594448,75689
"PL841",2011,634121,670137,-36016
"PL841",2012,482967,634121,-151154
"PL841",2013,367708,482967,-115259
"PL841",2014,402403,367708,34695
"PL841",2015,384765,402403,-17638
"PL841",2016,393091,384765,8326
"PL841",2017,558633,393091,165542
"PL841",2018,313759,558633,-244874
"PL841",2019,277528,313759,-36231
"PL841",2020,200484,277528,-77044
"PL841",2021,339846,200484,139362
"PL841",2022,268083,339846,-71763
"PL841",2023,236102,268083,-31981
"PL842",2005,265096,NA,NA
"PL842",2006,295438,265096,30342
"PL842",2007,314009,295438,18571
"PL842",2008,277119,314009,-36890
"PL842",2009,246414,277119,-30705
"PL842",2010,246271,246414,-143
"PL842",2011,239217,246271,-7054
"PL842",2012,235068,239217,-4149
"PL842",2013,243996,235068,8928
"PL842",2014,215350,243996,-28646
"PL842",2015,210215,215350,-5135
"PL842",2016,229191,210215,18976
"PL842",2017,217896,229191,-11295
"PL842",2018,207542,217896,-10354
"PL842",2019,199612,207542,-7930
"PL842",2020,153347,199612,-46265
"PL842",2021,148394,153347,-4953
"PL842",2022,119915,148394,-28479
"PL842",2023,93581,119915,-26334
"PL843",2005,220607,NA,NA
"PL843",2006,225397,220607,4790
"PL843",2007,241820,225397,16423
"PL843",2008,231252,241820,-10568
"PL843",2009,243046,231252,11794
"PL843",2010,255085,243046,12039
"PL843",2011,234431,255085,-20654
"PL843",2012,248142,234431,13711
"PL843",2013,233393,248142,-14749
"PL843",2014,221080,233393,-12313
"PL843",2015,214045,221080,-7035
"PL843",2016,223945,214045,9900
"PL843",2017,226916,223945,2971
"PL843",2018,231684,226916,4768
"PL843",2019,224042,231684,-7642
"PL843",2020,196945,224042,-27097
"PL843",2021,182157,196945,-14788
"PL843",2022,161896,182157,-20261
"PL843",2023,131312,161896,-30584
"PL911",2005,6362477,NA,NA
"PL911",2006,6099245,6362477,-263232
"PL911",2007,6136637,6099245,37392
"PL911",2008,6051787,6136637,-84850
"PL911",2009,5926545,6051787,-125242
"PL911",2010,6354676,5926545,428131
"PL911",2011,5814002,6354676,-540674
"PL911",2012,5897724,5814002,83722
"PL911",2013,5981259,5897724,83535
"PL911",2014,5597774,5981259,-383485
"PL911",2015,5370415,5597774,-227359
"PL911",2016,5434651,5370415,64236
"PL911",2017,5589259,5434651,154608
"PL911",2018,5540422,5589259,-48837
"PL911",2019,5296778,5540422,-243644
"PL911",2020,5013827,5296778,-282951
"PL911",2021,5494312,5013827,480485
"PL911",2022,4975023,5494312,-519289
"PL911",2023,5002514,4975023,27491
"PL912",2005,244379,NA,NA
"PL912",2006,230961,244379,-13418
"PL912",2007,222243,230961,-8718
"PL912",2008,225978,222243,3735
"PL912",2009,199643,225978,-26335
"PL912",2010,217786,199643,18143
"PL912",2011,185708,217786,-32078
"PL912",2012,197479,185708,11771
"PL912",2013,173255,197479,-24224
"PL912",2014,157840,173255,-15415
"PL912",2015,144430,157840,-13410
"PL912",2016,152110,144430,7680
"PL912",2017,157992,152110,5882
"PL912",2018,157258,157992,-734
"PL912",2019,150033,157258,-7225
"PL912",2020,148207,150033,-1826
"PL912",2021,151004,148207,2797
"PL912",2022,134584,151004,-16420
"PL912",2023,79001,134584,-55583
"PL913",2005,397880,NA,NA
"PL913",2006,377200,397880,-20680
"PL913",2007,352156,377200,-25044
"PL913",2008,324325,352156,-27831
"PL913",2009,299764,324325,-24561
"PL913",2010,319461,299764,19697
"PL913",2011,263084,319461,-56377
"PL913",2012,249478,263084,-13606
"PL913",2013,223535,249478,-25943
"PL913",2014,209000,223535,-14535
"PL913",2015,197275,209000,-11725
"PL913",2016,194493,197275,-2782
"PL913",2017,178149,194493,-16344
"PL913",2018,168048,178149,-10101
"PL913",2019,160718,168048,-7330
"PL913",2020,146986,160718,-13732
"PL913",2021,175301,146986,28315
"PL913",2022,153253,175301,-22048
"PL913",2023,150651,153253,-2602
"PL921",2005,10627616,NA,NA
"PL921",2006,11238758,10627616,611142
"PL921",2007,10900029,11238758,-338729
"PL921",2008,10375597,10900029,-524432
"PL921",2009,11046541,10375597,670944
"PL921",2010,11219106,11046541,172565
"PL921",2011,10629596,11219106,-589510
"PL921",2012,10252455,10629596,-377141
"PL921",2013,10550232,10252455,297777
"PL921",2014,11236395,10550232,686163
"PL921",2015,11653750,11236395,417355
"PL921",2016,12278211,11653750,624461
"PL921",2017,11469222,12278211,-808989
"PL921",2018,9998196,11469222,-1471026
"PL921",2019,10711807,9998196,713611
"PL921",2020,10699238,10711807,-12569
"PL921",2021,11875265,10699238,1176027
"PL921",2022,12123250,11875265,247985
"PL921",2023,9172140,12123250,-2951110
"PL922",2005,321053,NA,NA
"PL922",2006,327875,321053,6822
"PL922",2007,338901,327875,11026
"PL922",2008,332553,338901,-6348
"PL922",2009,299849,332553,-32704
"PL922",2010,308488,299849,8639
"PL922",2011,283198,308488,-25290
"PL922",2012,286720,283198,3522
"PL922",2013,283789,286720,-2931
"PL922",2014,259308,283789,-24481
"PL922",2015,247334,259308,-11974
"PL922",2016,185238,247334,-62096
"PL922",2017,244701,185238,59463
"PL922",2018,321845,244701,77144
"PL922",2019,310883,321845,-10962
"PL922",2020,275282,310883,-35601
"PL922",2021,275706,275282,424
"PL922",2022,247921,275706,-27785
"PL922",2023,202065,247921,-45856
"PL923",2005,5571585,NA,NA
"PL923",2006,5630133,5571585,58548
"PL923",2007,5216563,5630133,-413570
"PL923",2008,5323978,5216563,107415
"PL923",2009,5364703,5323978,40725
"PL923",2010,5477126,5364703,112423
"PL923",2011,5246430,5477126,-230696
"PL923",2012,5174090,5246430,-72340
"PL923",2013,5372201,5174090,198111
"PL923",2014,4931776,5372201,-440425
"PL923",2015,5581248,4931776,649472
"PL923",2016,5535026,5581248,-46222
"PL923",2017,5457001,5535026,-78025
"PL923",2018,5352904,5457001,-104097
"PL923",2019,5418502,5352904,65598
"PL923",2020,5195243,5418502,-223259
"PL923",2021,5220406,5195243,25163
"PL923",2022,7550632,5220406,2330226
"PL923",2023,6577479,7550632,-973153
"PL924",2005,2818887,NA,NA
"PL924",2006,3253431,2818887,434544
"PL924",2007,3161439,3253431,-91992
"PL924",2008,3372321,3161439,210882
"PL924",2009,2990175,3372321,-382146
"PL924",2010,3009434,2990175,19259
"PL924",2011,3305919,3009434,296485
"PL924",2012,2707975,3305919,-597944
"PL924",2013,2938627,2707975,230652
"PL924",2014,3044400,2938627,105773
"PL924",2015,2125187,3044400,-919213
"PL924",2016,2411004,2125187,285817
"PL924",2017,2435390,2411004,24386
"PL924",2018,2386542,2435390,-48848
"PL924",2019,1957571,2386542,-428971
"PL924",2020,1583775,1957571,-373796
"PL924",2021,2438208,1583775,854433
"PL924",2022,2835166,2438208,396958
"PL924",2023,1686607,2835166,-1148559
"PL925",2005,177412,NA,NA
"PL925",2006,172513,177412,-4899
"PL925",2007,191633,172513,19120
